firm_id,year,province,asset,type,area,staff,industry,age,profit,revenue,wage
300692.SZ,2017,34,1071138167,0,3,292,10,6,121097099.5,232532882,85.2
300681.SZ,2017,44,905784639,0,1,525,30,12,207978306.8,536230469.6,238.2
300667.SZ,2017,11,459217282.8,0,1,145,38,12,38589681.03,173272562.6,147.56
300665.SZ,2017,43,596267063.5,0,4,342,48,19,89061750.58,283587512.8,80.62
300664.SZ,2017,32,3914530619,0,1,776,10,20,42150250.66,807676980.7,190.18
300658.SZ,2017,35,1028338684,0,1,855,54,17,128724834.5,738147186.4,579.06
300657.SZ,2017,35,1671906434,0,1,3096,38,14,165627833.1,1477512182,142.81
300654.SZ,2017,37,637381736.6,0,1,555,22,13,396461975.2,380982265,98.69
300650.SZ,2017,35,645336330.8,0,1,614,38,10,3003156.88,337756575,104.14
300649.SZ,2017,33,364427725.4,0,1,205,6,16,23966420.24,183570359.3,384.48
300648.SZ,2017,35,648715325.5,0,1,674,38,12,29345462.83,308583165.1,145.02
300643.SZ,2017,33,479015670.6,0,1,443,30,24,63232865.16,320196213.8,129.28
300641.SZ,2017,32,1548195072,0,1,399,48,10,91782803.24,1169920193,232.16
300637.SZ,2017,33,648858704.5,0,1,617,48,15,108332495.1,436471908.3,245.16
300635.SZ,2017,44,713838805.2,0,1,2544,6,17,141052905.4,405921591.9,103.45
300631.SZ,2017,32,754270063.6,0,1,341,10,20,158781119.4,293538746.9,97.24
300610.SZ,2017,32,814565647.9,0,1,536,48,22,27174455.45,703400869.9,106.86
300607.SZ,2017,44,1164663524,0,1,941,11,10,52178764.38,764422959.9,100.38
300606.SZ,2017,44,584678495.1,0,1,258,11,13,58332353.89,257913454.7,107.47
300600.SZ,2017,32,1061827807,0,1,481,11,24,93502951.62,415373907.9,170.35
300596.SZ,2017,12,1490758732,0,1,742,48,14,98878007.24,1142409913,254.22
300594.SZ,2017,37,545894567.2,0,1,561,11,17,96408872.82,411970357.5,157.46
300587.SZ,2017,33,989300354.9,0,1,244,48,14,250037800,317549326.5,117
300586.SZ,2017,44,836515233.3,0,1,215,48,17,318445900,464144810.8,104.65
300585.SZ,2017,32,635439009.1,0,1,761,30,16,308969319.1,394920979.1,205.65
300580.SZ,2017,32,1506190947,0,1,1080,30,20,327790136,670700348,171.11
300577.SZ,2017,34,989715815.6,0,3,1380,27,8,144406615.8,1162436611,228.64
300575.SZ,2017,32,1721254589,0,1,901,48,14,218978155.8,1295059731,182.45
300572.SZ,2017,44,1098484209,0,1,659,38,11,218543307.2,411769600.7,240
300567.SZ,2017,42,1273981593,0,4,763,38,11,63400806.15,895080970.7,238.87
300557.SZ,2017,42,583709458.4,1,4,266,38,17,1304726050,224291012.4,200
300556.SZ,2017,44,584561881.6,0,1,1509,40,17,1721170579,513128825.4,128.7
300554.SZ,2017,32,567098955.9,0,1,468,11,18,2069579000,283913948.1,189.27
300553.SZ,2017,33,355320207.1,0,1,133,38,13,2322383000,115172932.5,87.9
300551.SZ,2017,31,686862786.1,0,1,781,38,21,2393117000,238645181.5,147.5
300549.SZ,2017,32,764537297.1,0,1,721,11,19,2397759585,460802342.1,209.89
300547.SZ,2017,51,919240089,0,4,1679,30,15,2726497026,647774368,58.26
300545.SZ,2017,44,1040473772,0,1,688,11,15,2671748367,466279150.7,174.73
300540.SZ,2017,51,962608715,0,4,260,11,9,3289856080,239550931,153.5
300539.SZ,2017,33,757054925.1,0,1,995,48,16,3326497214,492000878.4,91.55
300535.SZ,2017,51,725094320.6,0,4,396,48,14,49891466.21,332678359.5,173.91
300533.SZ,2017,44,1730352123,0,1,777,39,9,65088420.64,296257927.3,243.65
300528.SZ,2017,32,3359175607,1,1,1586,22,12,81437479.93,1517230071,188.3
300522.SZ,2017,32,634717060.3,0,1,266,48,16,134074674.9,282648948.6,205.61
300521.SZ,2017,44,546171308.3,0,1,264,11,11,161460974.5,180187839.8,100
300518.SZ,2017,44,1477829999,0,1,440,39,11,162659773.2,243269491.9,134.65
300517.SZ,2017,42,1068325426,0,4,241,12,20,172340098.4,403868977.9,88.26
300515.SZ,2017,43,546659979.5,0,4,439,38,13,186314449.9,206160684.7,120.29
300507.SZ,2017,32,1048224730,0,1,509,30,24,25225052.81,601964599.9,132.1
300506.SZ,2017,44,1610967257,0,1,494,13,16,17755073.48,681959965,185.26
300505.SZ,2017,53,890673843.2,0,4,1025,48,12,97851254.03,799813584.8,73.37
300503.SZ,2017,44,1169081796,0,1,1183,11,11,206082766.5,445668316.9,151.35
300501.SZ,2017,31,709874115.7,0,1,241,50,12,255735817.2,375617177.7,91.54
300500.SZ,2017,32,1022613992,0,1,922,6,29,47076851.72,508159438.5,286.89
300494.SZ,2017,42,1011973418,0,4,528,39,8,105376043.7,388369350.9,152.73
300493.SZ,2017,31,1089840838,0,1,198,38,17,94103047.13,1829510096,279.49
300492.SZ,2017,51,387988454.5,0,4,428,6,14,130536782.4,149941000.4,114.62
300488.SZ,2017,33,1050310430,0,1,509,11,20,339501084.4,324077136,136.51
300487.SZ,2017,61,1059855286,0,4,359,48,16,284022873,444242473.4,78.64
300486.SZ,2017,14,1150785645,0,1,468,11,22,218652796.6,507673868,63
300484.SZ,2017,44,1121448455,0,1,505,7,11,153988471.6,578998851.3,197.27
300481.SZ,2017,41,632755332.8,0,4,206,48,15,159343337,540919477,53.89
300480.SZ,2017,41,752073987.5,0,4,371,38,23,339679409.7,192488927.2,130.8
300476.SZ,2017,44,4091295384,0,1,3789,38,11,59934329.66,2442144690,191.1
300473.SZ,2017,21,4269335026,0,2,1401,30,13,92104932.6,2540913520,191.84
300472.SZ,2017,36,1586676257,0,3,487,11,14,140658054,302855976.5,97.48
300471.SZ,2017,51,2865939288,0,4,1344,11,12,165852479.6,738925332.2,77.33
300470.SZ,2017,51,1209838962,0,4,551,11,24,212429628.9,495877420,286.86
300467.SZ,2017,51,3587553848,0,4,203,39,9,323070008.8,278195701.6,137.28
300466.SZ,2017,32,1789348835,0,1,1019,11,21,362892164.4,456772949.4,109.16
300461.SZ,2017,33,1260953810,0,1,536,11,14,396718489.8,504295846.8,360.89
300460.SZ,2017,44,1113849324,0,1,815,38,15,415266794.7,363278187.7,48.96
300459.SZ,2017,33,10728596048,0,1,1017,39,10,477193105.8,1396270939,138.81
300450.SZ,2017,32,6651104877,0,1,1858,7,15,1057909237,2176895329,251.39
300445.SZ,2017,11,545495125.1,0,1,264,38,13,1519798144,202893530.8,286.22
300442.SZ,2017,31,1665455953,0,1,803,11,10,2204897532,694225978.9,107.36
300441.SZ,2017,33,2525090584,0,1,1338,11,9,2246212000,1114538720,90
300440.SZ,2017,51,1823833374,0,4,565,11,11,2426954000,595054203.5,210.18
300437.SZ,2017,41,3087834126,0,4,585,10,22,2467807000,841134819.7,44.2
300432.SZ,2017,51,5508190777,0,4,1846,30,20,2763202000,2328218161,250.87
300430.SZ,2017,11,1898600744,0,1,651,11,14,3044448000,555130304.4,77.99
300428.SZ,2017,13,895179745.7,0,1,383,30,19,3137115000,1149958813,41.7
300426.SZ,2017,33,3264095082,0,1,355,22,11,3107662000,1180207412,206.78
300418.SZ,2017,11,12061405708,0,1,637,39,9,449195224.8,3436369668,339.55
300417.SZ,2017,44,442611750.7,0,1,364,38,21,378199863.7,186088721.4,133.48
300415.SZ,2017,44,2366789272,0,1,2268,11,13,320982431.3,2008314566,524.96
300413.SZ,2017,43,2274279674,1,4,1309,22,12,355963702.1,2983760658,524.51
300412.SZ,2017,33,1206072565,0,1,952,11,9,386453782.9,445032263.9,72.56
300411.SZ,2017,33,3819774134,0,1,390,11,12,340867291.9,464905116.3,102.88
300410.SZ,2017,44,2853530748,0,1,1318,38,20,365429106.7,1265378908,242.73
300400.SZ,2017,44,724428824,0,1,698,11,13,244808400,477762957.4,131.07
300388.SZ,2017,34,8098893142,0,3,2045,10,20,334880927,2628091410,150.04
300387.SZ,2017,42,1200483095,0,4,282,48,10,212933626.9,530044622.6,108.55
300385.SZ,2017,32,2194268932,0,1,580,10,16,228749360.9,818035386.3,103.64
300384.SZ,2017,11,2154836711,0,1,147,6,18,193653500.7,293225560.1,82.8
300382.SZ,2017,32,1389203455,0,1,536,11,13,226659687.4,548578226.2,90.53
300358.SZ,2017,43,3955484694,0,4,2629,42,15,37934309.77,1280416134,101.58
300355.SZ,2017,15,12476140771,0,1,1508,13,16,50431800,5578887956,322
300354.SZ,2017,32,399911815.6,0,1,492,38,24,45578058.87,129488610.3,87.62
300351.SZ,2017,33,3364092363,0,1,3132,38,27,106337275.5,1268570583,114
300349.SZ,2017,33,4028788280,0,1,1498,38,13,124304465.5,1687545359,158.31
300345.SZ,2017,43,1017729885,0,4,586,11,22,153864447.2,151142966.5,120
300343.SZ,2017,37,6069102302,0,1,748,48,14,168807243.1,2767571424,113.1
300341.SZ,2017,35,1294659207,0,1,1789,38,15,220976155.5,795534210.5,186.91
300338.SZ,2017,43,3015617527,0,4,848,33,17,672070000,980739991.9,180.22
300335.SZ,2017,44,3369736258,0,1,1348,10,21,1205061000,1920714675,140.13
300334.SZ,2017,12,2918735386,0,1,613,10,14,1485427000,633117254.4,120
300329.SZ,2017,33,1002797901,0,1,1120,29,16,1922000000,469657839.8,107.09
300321.SZ,2017,37,721589835.7,0,1,655,48,15,2336133000,436750584.3,143.59
300320.SZ,2017,32,1639506782,0,1,1280,48,19,2674272000,1291652918,107.6
300319.SZ,2017,44,3109379137,1,1,2420,38,16,2374264000,1441336856,112.93
300315.SZ,2017,11,9884033739,0,1,1634,39,13,2479300000,1768214467,466.8
300307.SZ,2017,33,5226088325,0,1,1612,11,14,2720237000,1404375134,164.34
300306.SZ,2017,33,2272113686,0,1,470,38,14,136012716.4,557612755.2,125.36
300305.SZ,2017,32,1577570463,0,1,318,48,13,29661959.24,590516223.3,124.4
300304.SZ,2017,32,2072164928,0,1,547,30,10,60807345.66,641620673.8,53.93
300299.SZ,2017,35,2396583190,0,1,655,39,16,107910282,530346309.1,236.84
300295.SZ,2017,32,1525372157,0,1,1327,39,11,318968873.6,407780557,276.74
300293.SZ,2017,21,2509498735,0,2,337,11,13,984135092.3,1348624996,42.79
300291.SZ,2017,11,7234068146,0,1,336,22,15,652978584.1,2247623729,347.01
300284.SZ,2017,32,10923673466,0,1,7209,6,15,479796943,6519028621,328.58
300281.SZ,2017,44,1537416771,1,1,537,11,30,360615765.2,414480543.7,146.01
300280.SZ,2017,32,1069665999,0,1,513,22,15,473562629.2,361585044.3,117.32
300276.SZ,2017,42,4499002912,0,4,843,11,18,911983161.6,625311214.2,103.97
300262.SZ,2017,31,4436133594,0,1,408,10,18,1980622.81,910155212.5,74.17
300261.SZ,2017,32,3184229174,0,1,1023,48,11,37158468.66,1207829069,153.41
300260.SZ,2017,32,1152183492,0,1,1156,11,17,13257534.01,637747334.2,118.01
300259.SZ,2017,41,2304904447,0,4,1309,38,17,34424248.26,744891093.7,66.22
300258.SZ,2017,32,2390809544,0,1,1751,30,25,88413261.06,1128861165,102.81
300257.SZ,2017,31,5983242368,0,1,2922,11,15,115231004.1,2221283309,510.82
300251.SZ,2017,11,11884462718,0,1,272,22,17,20010466.63,1843452761,203.04
300243.SZ,2017,37,878111243.2,0,1,536,48,16,-5028332.93,1095798377,122.95
300237.SZ,2017,37,8106512705,1,1,1107,13,13,46766328.64,3888516099,62.47
300236.SZ,2017,31,1513824222,0,1,445,48,13,46513170.11,472244045.3,192.95
300230.SZ,2017,31,4200641043,0,1,6813,48,15,38166276.54,3086394029,408.94
300228.SZ,2017,32,4206016537,0,1,1578,11,14,43308619,1745566577,164.01
300225.SZ,2017,31,1210759304,0,1,654,48,24,38136504.1,797765788.5,198.53
300224.SZ,2017,37,3846530749,0,1,1699,51,17,90595687.73,1192388542,256
300222.SZ,2017,31,5983162235,0,1,2260,7,15,152988915.6,2559275587,246.62
300221.SZ,2017,44,3434133435,0,1,1292,48,20,177915477.9,2563451379,162.54
300218.SZ,2017,34,1950259436,0,3,2481,48,23,201003064.3,1492956727,303.54
300214.SZ,2017,37,1731496557,0,1,765,48,14,29166231.07,2103216856,75.84
300210.SZ,2017,21,2361628361,0,2,681,11,13,52240943.64,406641337.8,52
300209.SZ,2017,43,2713682269,0,4,1421,24,17,57755395.64,995162780.9,419.56
300208.SZ,2017,37,3892073521,1,1,777,7,19,74965636.4,1522298556,156.3
300203.SZ,2017,33,6377998717,0,1,3191,10,15,111661000,2799399316,157.46
300201.SZ,2017,32,2712919072,0,1,1511,11,12,61321392.18,1557325157,195.76
300200.SZ,2017,11,1730430766,0,1,578,48,18,186008588.8,853608371.9,193.1
300198.SZ,2017,35,3141618445,0,1,995,12,14,321639086.7,1479811836,91.8
300197.SZ,2017,44,20295963012,0,1,3377,10,16,450247210.3,8187790260,548.4
300195.SZ,2017,12,5324059640,0,1,1616,11,22,253339538.5,1129765552,445.84
300193.SZ,2017,44,2635966786,0,1,982,11,12,169960132.1,806517584.6,203.95
300192.SZ,2017,32,1702326927,0,1,366,33,14,711613930.5,472130925.9,159
300191.SZ,2017,11,1270246150,0,1,69,34,14,346627886.4,82108327.83,140.55
300190.SZ,2017,32,6139644966,0,1,1128,10,14,303473031.8,1417765376,244.67
300189.SZ,2017,46,2491384955,0,4,383,56,17,430794709.5,451438322.1,119.32
300187.SZ,2017,43,3192347189,0,4,880,10,13,902959649.9,1228939014,205.21
300184.SZ,2017,42,6126845152,0,4,611,38,16,2440687401,8238311450,286.72
300182.SZ,2017,11,15149332154,0,1,1392,22,11,1079170978,4365863964,220.97
300180.SZ,2017,31,6621061859,0,1,1374,48,15,1096600119,2505593912,388.05
300176.SZ,2017,44,2648936772,0,1,1965,30,14,683154102.2,2936889367,113.75
300175.SZ,2017,37,898593939.4,0,1,309,55,15,1201284862,379864991.1,66.41
300173.SZ,2017,44,2618089020,1,1,405,11,20,1831876604,626808277,106.99
300164.SZ,2017,61,2720124922,0,4,242,34,22,1646717626,816600130.4,54.81
300161.SZ,2017,42,2325908914,0,4,1681,11,23,1802535794,985192133.8,172.37
300157.SZ,2017,11,6330101141,0,1,1702,34,12,1165180329,2933483520,148.3
300154.SZ,2017,44,1866863762,0,1,1003,11,14,2138662831,648076567.5,174.4
300152.SZ,2017,13,3026179112,0,1,724,10,14,3404324595,654510553.9,356.32
300151.SZ,2017,44,975165081.4,0,1,1591,11,16,3428581131,598803876.1,203.11
300150.SZ,2017,11,2566303471,0,1,521,41,18,3287904354,522835099.9,178.59
300148.SZ,2017,43,4773756597,0,4,867,39,14,820851141.3,936023719.3,200
300145.SZ,2017,33,9865133995,1,1,4725,11,26,1273773477,3814653406,163.56
300144.SZ,2017,33,8754680705,0,1,1668,32,23,1883925000,3023831231,167.8
300140.SZ,2017,61,3648620694,1,4,1407,10,16,2474870000,1901419573,273.64
300137.SZ,2017,13,2120996275,0,1,886,10,21,3224572000,1042537655,105.12
300135.SZ,2017,32,3065816565,0,1,398,49,15,4352222000,1799779368,62.4
300133.SZ,2017,33,12538906893,0,1,1196,22,12,5127601000,5245589747,224.63
300132.SZ,2017,35,951402536.9,0,1,357,53,16,5492838000,811205144,208.38
300131.SZ,2017,44,5115830832,0,1,991,38,16,3785691000,7399875317,141.23
300127.SZ,2017,51,1291430761,0,4,1012,38,16,4005369000,526814340.4,183.14
300126.SZ,2017,31,1282456480,0,1,1170,11,17,4017522000,549141829.6,98
300109.SZ,2017,41,1958639629,0,4,682,48,14,28218502.41,488581464.5,52.78
300107.SZ,2017,13,1083884729,0,1,765,48,14,44598354.34,535879620.5,98.78
300105.SZ,2017,37,2389458040,1,1,742,10,19,50007152.57,595959880.3,117.54
300103.SZ,2017,61,1023137504,0,4,266,10,15,55501196.31,293622847.3,127.56
300100.SZ,2017,33,6572900317,0,1,5463,30,17,52999604.43,4279171692,286.34
300099.SZ,2017,37,1922687119,0,1,400,38,19,68999480.17,422911717.9,60.16
300097.SZ,2017,21,2562810143,0,2,1304,11,18,97054478.49,912991825.2,64.99
300092.SZ,2017,51,698581988.4,0,4,585,11,20,46409621.85,333637068.7,59.43
300091.SZ,2017,32,3502086480,1,1,1259,11,24,62016299.18,1463461741,62.48
300087.SZ,2017,34,1587560587,0,3,535,56,15,91470356.64,947465898.2,354.94
300084.SZ,2017,62,3191173397,0,4,547,34,17,102614123,511638748.4,391.15
300083.SZ,2017,44,11186650701,0,1,16830,11,14,127875578.2,6421723026,225.88
300082.SZ,2017,21,6301474091,0,2,1076,48,17,145711571.6,5698886494,169.66
300081.SZ,2017,11,2361675636,0,1,1298,39,16,196666334.7,414396876.3,193.32
300072.SZ,2017,11,25438818185,1,1,1448,48,20,294639039.7,22477733022,426.01
300070.SZ,2017,11,45636938938,0,1,2672,10,16,1282063638,13767286080,144.9
300067.SZ,2017,31,1779103884,0,1,890,48,18,754395135.2,1332897473,134.79
300066.SZ,2017,36,1804579734,0,3,1258,38,13,618211506.2,610367498.3,98.73
300063.SZ,2017,44,3548662407,0,1,2356,22,16,858672391.2,6876115332,181
300061.SZ,2017,31,4389859937,0,1,4127,22,21,1166652947,1987346441,284.34
300059.SZ,2017,31,41844755126,0,1,3952,21,12,3625438691,1112337141,219.98
300058.SZ,2017,11,16731818186,0,1,6758,22,15,1932018320,15230837652,408
300057.SZ,2017,44,5585965545,0,1,1280,50,19,1317216549,3212808241,295.45
300056.SZ,2017,35,2724976604,0,1,640,10,16,1121578100,1309103505,159.99
300055.SZ,2017,11,7998004031,0,1,1476,10,19,1871201048,2071246442,333.65
300052.SZ,2017,44,1139853356,0,1,612,39,14,2430461754,313223143.4,125.56
300040.SZ,2017,23,3783016420,0,2,826,7,20,46711608.71,1428214706,52
300031.SZ,2017,32,3205312294,0,1,1017,39,17,64200519.28,1579818747,96.14
300027.SZ,2017,33,20154662724,0,1,2456,22,13,46892170.65,3946276084,497.65
300024.SZ,2017,21,8423638412,1,2,3611,11,17,51067289.41,2455063972,235.77
300022.SZ,2017,51,2036364941,0,4,1802,6,23,55846759.83,3097332642,141.33
300021.SZ,2017,62,2952851524,0,4,1672,11,12,50661970.39,1284423666,104.79
300019.SZ,2017,51,977794688.6,0,4,670,48,19,54947630.56,728230612.7,226.56
300013.SZ,2017,32,2124802972,0,1,2691,3,20,88937930.35,902338885.3,242.3
300005.SZ,2017,11,3284833531,0,1,2064,27,18,92449500,3033531403,608
300004.SZ,2017,44,3853402773,0,1,1292,11,18,173886292.8,875516775.5,160.72
300002.SZ,2017,11,6924625392,0,1,4268,39,16,394784366.6,2026498700,225.68
002942.SZ,2017,33,579038224.9,0,1,1016,48,12,51265330.65,808332449.2,109.97
002926.SZ,2017,51,50516760277,1,4,3081,21,17,307285349.6,2669781479,1531.62
002921.SZ,2017,37,1149941121,0,1,1814,30,19,346609254.5,609688957.9,188.21
002920.SZ,2017,44,6221162262,1,1,4020,30,31,254013340.8,6010300849,765.23
002919.SZ,2017,44,684716218.6,0,1,1402,53,23,189619030.4,641639180.5,132.1
002917.SZ,2017,44,751305543.6,0,1,348,48,23,328541364,431938109.4,273.88
002916.SZ,2017,44,7443389852,1,1,9570,38,33,305057783.7,5686939441,605
002915.SZ,2017,33,685378196.1,0,1,441,47,17,-7479625.01,400587066.7,122.91
002913.SZ,2017,43,2934724907,0,4,2973,38,9,52422442.4,1736368033,299.7
002909.SZ,2017,44,824499897.9,0,1,554,48,11,175066650.2,802168660.2,180
002906.SZ,2017,44,4760970983,0,1,7649,30,24,68239971.07,4165848008,298.22
002905.SZ,2017,44,3036680173,0,1,4954,22,13,56415735.85,2191010144,207.98
002903.SZ,2017,43,757124515.8,0,4,285,11,13,80410850.71,250258758.4,130.82
002899.SZ,2017,37,1221088563,0,1,1605,29,13,81581396.38,857231847.2,119.75
002896.SZ,2017,33,781174956.2,0,1,1033,11,11,178292792.2,498115395.6,88.09
002895.SZ,2017,52,2413071608,0,4,1068,48,15,319649937.1,1183780419,177
002892.SZ,2017,43,674795881.9,0,4,1919,7,7,253220820.5,591659441.4,206.4
002891.SZ,2017,37,1005092019,0,1,1470,55,15,295759445.1,1015351673,287.66
002890.SZ,2017,37,604399119.9,0,1,578,11,18,236078317.4,283498472.6,52.45
002889.SZ,2017,44,6787066298,0,1,327,3,16,157016342.2,10135817570,184.5
002887.SZ,2017,12,2150390789,0,1,196,10,19,-498081801.5,695695994.9,369.48
002878.SZ,2017,11,714405994.9,0,1,366,22,19,11036506.87,819257483.6,262.35
002877.SZ,2017,32,823864810.2,0,1,334,11,16,15903199.06,307423199.7,154.8
002875.SZ,2017,44,1086412683,0,1,2977,27,16,17820946.75,1031435047,281.25
002871.SZ,2017,37,664980774.8,0,1,714,11,22,92291021.84,286430896.7,78.76
002868.SZ,2017,35,756245017.7,0,1,480,44,14,87398280.35,375411280.7,194.53
002863.SZ,2017,33,3808946415,0,1,3098,30,12,39283392.52,2580295132,77.4
002862.SZ,2017,44,588053856.6,0,1,743,29,25,2971477.3,436647981.4,87.6
002858.SZ,2017,31,477367562.9,0,1,284,32,15,47046761.56,282301271.8,90
002842.SZ,2017,44,1519158526,0,1,433,51,20,71924867.47,975824182,58.88
002839.SZ,2017,32,1.03E+11,0,1,1982,20,16,87100339.5,2413577975,275.86
002838.SZ,2017,37,990600163.4,0,1,549,48,15,88463280.29,934085267.7,56.5
002837.SZ,2017,44,1257775032,0,1,789,11,12,99866265.27,786987376.8,170.8
002836.SZ,2017,44,526117369.3,0,1,364,6,11,92953131.46,269338270.4,110.61
002833.SZ,2017,44,1134149175,0,1,504,11,11,66611089.37,820460365.1,194.81
002832.SZ,2017,44,1731690505,0,1,1639,27,14,54192357.47,1054428156,196.82
002831.SZ,2017,44,8983090984,0,1,16913,50,15,41669434.63,6947740684,532.25
002823.SZ,2017,44,1956021314,0,1,4248,7,8,40237924.22,1384091448,348.08
002819.SZ,2017,11,528161028.3,1,1,279,38,17,38971740.77,739499510.7,133.16
002816.SZ,2017,44,716730060.1,0,1,757,11,8,31439395.88,347660693.1,191.12
002815.SZ,2017,44,4943075390,0,1,3790,38,22,47164240.06,3102644639,438.45
002813.SZ,2017,44,1620536804,0,1,1362,40,11,67491711.37,773936726.5,97.89
002810.SZ,2017,37,1108661075,0,1,939,48,25,72900816.75,651401582.2,103.69
002809.SZ,2017,44,1249221670,0,1,289,48,12,58073695.19,630986494.8,216.93
002807.SZ,2017,32,1.09E+11,0,1,1419,20,16,80795582.99,2506809000,273.89
002801.SZ,2017,33,979425993.9,0,1,698,7,8,1268781300,568743456.4,92.6
002800.SZ,2017,65,783518142.3,0,4,177,3,9,64717174.27,1017140994,164.38
002799.SZ,2017,61,765141149.3,1,4,973,50,16,141732064.9,438211497.3,168.46
002797.SZ,2017,44,33119734537,0,1,3545,21,19,147981620.4,1951668680,996.9
002787.SZ,2017,32,1353672430,0,1,1534,50,19,158737652.1,1149377290,168.65
002786.SZ,2017,44,3852629301,1,1,9375,11,17,98227671.05,2904735300,297.09
002783.SZ,2017,42,2392302990,1,4,1829,48,23,226352986.7,1358950370,115.3
002780.SZ,2017,11,821522944.9,0,1,673,25,16,178841672.7,351395708.1,144.18
002774.SZ,2017,44,1441793901,0,1,1335,11,19,38702692.96,749025499.9,146.14
